,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,event,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG,POINT_1_NAME,POINT_2_NAME,DURATION_IN_SEC,NDT_IN_KMH,ROAD_TYPE,REPORT_ID,DISTANCE_IN_METERS
1,1,8/1/2014,8,80.33333333,3,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
2,2,8/1/2014,9,99.33333333,5,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
3,3,8/1/2014,10,93.91666667,8,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
4,4,8/1/2014,11,101.4166667,3,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
5,5,8/1/2014,12,95.41666667,8,14.33333333,55,1013,23,180,14.2,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
6,6,8/1/2014,13,60,0,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
7,7,8/1/2014,14,95.5,4,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
8,8,8/1/2014,15,128.5,4,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
9,9,8/1/2014,16,87.75,6,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
10,10,8/1/2014,17,123.1666667,2,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
11,11,8/1/2014,18,132.5,3,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
12,12,8/1/2014,19,106,5,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
13,13,8/1/2014,20,75,0,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
14,14,8/1/2014,21,128.75,3,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
15,15,8/1/2014,22,142,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
16,16,8/1/2014,23,142,0,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Vestre Strandalle,Grenåvej,Risskov,Risskov,56.19038745,56.18655112,10.22311078,10.21812478,4351,4582,76,29,MAJOR_ROAD,193159,611
0,0,8/1/2014,7,88,8,15,80,1012.333333,18.33333333,210,5.6,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
1,1,8/1/2014,8,86.08333333,76,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
2,2,8/1/2014,9,83.41666667,53,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
3,3,8/1/2014,10,80.33333333,52,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
4,4,8/1/2014,11,91.33333333,59,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
5,5,8/1/2014,12,95.08333333,83,14.33333333,55,1013,23,180,14.2,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
6,6,8/1/2014,13,88.75,81,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
7,7,8/1/2014,14,88.5,70,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
8,8,8/1/2014,15,86.16666667,53,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
9,9,8/1/2014,16,76,34,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
10,10,8/1/2014,17,79.25,40,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
11,11,8/1/2014,18,82.75,12,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
12,12,8/1/2014,19,88.25,22,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
13,13,8/1/2014,21,78,0,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
14,14,8/1/2014,22,71.875,4,11.33333333,47,1013,22,166.6666667,6.2,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
15,15,8/1/2014,23,52,0,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Landevejen,Christian X's Vej,Tranbjerg,Højbjerg,56.10097261,56.11025082,10.14058,10.15371482,4558,4550,93,51,MAJOR_ROAD,198005,1318
0,0,8/1/2014,8,69.25,25,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
1,1,8/1/2014,9,67.81818182,27,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
2,2,8/1/2014,10,69.18181818,24,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
3,3,8/1/2014,11,73.08333333,48,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
4,4,8/1/2014,12,71.33333333,54,14.33333333,55,1013,23,180,14.2,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
5,5,8/1/2014,13,70.81818182,52,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
6,6,8/1/2014,14,70.5,28,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
7,7,8/1/2014,15,62.83333333,22,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
8,8,8/1/2014,16,58.33333333,11,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
9,9,8/1/2014,17,73.66666667,11,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
10,10,8/1/2014,18,62.83333333,12,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
11,11,8/1/2014,19,63.33333333,10,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
12,12,8/1/2014,22,61,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.12437833,10.18732968,10.18005602,4548,4553,84,35,MAJOR_ROAD,198247,809
0,0,8/1/2014,8,0,0,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
1,1,8/1/2014,9,0,0,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
2,2,8/1/2014,10,0,0,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
3,3,8/1/2014,11,0,0,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
4,4,8/1/2014,12,0,0,14.33333333,55,1013,23,180,14.2,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
5,5,8/1/2014,13,0,0,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
6,6,8/1/2014,14,0,0,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
7,7,8/1/2014,15,0,0,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
8,8,8/1/2014,16,0,0,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
9,9,8/1/2014,17,0,0,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
10,10,8/1/2014,18,0,0,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
11,11,8/1/2014,19,0,0,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
12,12,8/1/2014,22,0,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Jyllands Alle,Jyllands Alle,Højbjerg,Aarhus,56.12994,56.13458496,10.18732968,10.18998071,4548,4554,44,46,MAJOR_ROAD,198275,560
0,0,8/1/2014,8,125.6666667,17,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
1,1,8/1/2014,9,123.2727273,29,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
2,2,8/1/2014,10,119.6666667,22,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
3,3,8/1/2014,11,120.5,36,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
4,4,8/1/2014,12,119.75,43,14.33333333,55,1013,23,180,14.2,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
5,5,8/1/2014,13,118,35,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
6,6,8/1/2014,14,118.8333333,27,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
7,7,8/1/2014,15,112.9166667,27,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
8,8,8/1/2014,16,145.1666667,7,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
9,9,8/1/2014,17,122.9166667,8,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
10,10,8/1/2014,18,106.4166667,9,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
11,11,8/1/2014,19,101.6666667,9,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
12,12,8/1/2014,22,62,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Rosenvangs Alle,Vestavej,Højbjerg,Højbjerg,56.1169222,56.12391431,10.20216432,10.18591478,4368,4568,124,39,MAJOR_ROAD,201237,1333
0,0,8/1/2014,8,617.1818182,44,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
1,1,8/1/2014,9,606.1818182,64,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
2,2,8/1/2014,10,636.3636364,60,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
3,3,8/1/2014,11,590.25,52,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
4,4,8/1/2014,12,603.5454545,53,14.33333333,55,1013,23,180,14.2,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
5,5,8/1/2014,13,662.3636364,37,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
6,6,8/1/2014,14,602.2727273,43,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
7,7,8/1/2014,15,625,45,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
8,8,8/1/2014,16,582.5833333,20,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
9,9,8/1/2014,17,582.75,24,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
10,10,8/1/2014,18,579.5,28,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
11,11,8/1/2014,19,568.5,11,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
12,12,8/1/2014,22,615,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Århusvej,Oddervej,Odder,Højbjerg,55.9880315,56.09926842,10.15480794,10.20902039,4370,4378,716,66,MAJOR_ROAD,201615,13066
0,0,8/1/2014,7,151.5,7,15,80,1012.333333,18.33333333,210,5.6,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
1,1,8/1/2014,8,157.3333333,15,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
2,2,8/1/2014,9,145.5833333,16,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
3,3,8/1/2014,10,164.1666667,32,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
4,4,8/1/2014,11,158.9166667,19,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
5,5,8/1/2014,12,133.5833333,30,14.33333333,55,1013,23,180,14.2,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
6,6,8/1/2014,13,140.5,16,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
7,7,8/1/2014,14,148.1666667,28,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
8,8,8/1/2014,15,150.5,21,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
9,9,8/1/2014,16,123.5,9,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
10,10,8/1/2014,17,125.9166667,7,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
11,11,8/1/2014,18,134.6666667,4,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
12,12,8/1/2014,19,136.4166667,8,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
13,13,8/1/2014,20,121.8333333,2,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
14,14,8/1/2014,21,106,0,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
15,15,8/1/2014,22,141.8333333,1,11.33333333,47,1013,22,166.6666667,6.2,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
16,16,8/1/2014,23,165.25,3,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Ravnsbjergvej,Skanderborgvej,Aarhus,Aarhus,56.12430428,56.12574362,10.14166338,10.15788068,4552,3986,122,43,MAJOR_ROAD,201802,1457
0,0,8/1/2014,7,84,3,15,80,1012.333333,18.33333333,210,5.6,No Event,Edwin Rahrs Vej,Åby Ringvej,Aarhus,Aarhus,56.16257435,56.16019089,10.13915436,10.14325795,4331,2654,51,41,MAJOR_ROAD,195605,581
1,1,8/1/2014,8,80.16666667,71,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Edwin Rahrs Vej,Åby Ringvej,Aarhus,Aarhus,56.16257435,56.16019089,10.13915436,10.14325795,4331,2654,51,41,MAJOR_ROAD,195605,581
2,2,8/1/2014,9,79.75,61,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Edwin Rahrs Vej,Åby Ringvej,Aarhus,Aarhus,56.16257435,56.16019089,10.13915436,10.14325795,4331,2654,51,41,MAJOR_ROAD,195605,581
